Name,Date,Latitude,Longitude,Precipitation,Wind Gust,Cloud Cover,Relative Humidity,Solar Energy,PDSI,NDVI,Elevation,Slope,Severity_Class
Plains Fire,2019-10-10,40.4988,-122.19911,0.0,0.5242566510172143,0.0,0.06176760486255613,0.31692913385826776,0.6851486026058539,0.17417018708509355,0.07738944365192582,0.025343525008464422,B
Cross Fire,2019-10-09,35.79069,-120.73102,0.0,0.43348982785602497,0.1062124248496994,0.538057167889607,0.3464566929133858,0.6264027038776336,0.20832830416415207,0.08773181169757491,0.12824082473927526,C
Bitter Fire,2019-10-11,35.709176,-120.312856,0.0,0.32550860719874797,0.05711422845691383,0.21706275325813168,0.3188976377952756,0.6382838494904233,0.19372359686179844,0.14764621968616262,0.09702685770019503,B
Merrill Fire,2019-10-10,37.828267,-122.103867,0.0,0.37089201877934264,0.13527054108216433,0.21443434454057608,0.2933070866141732,0.677227754932259,0.7053711526855764,0.10057061340941512,0.12797034975026403,B
Wolf Fire,2019-10-10,33.8615,-116.897333,0.0,0.36306729264475734,0.12424849699398798,0.2369948526995948,0.3956692913385827,0.649504976921081,0.3108026554013277,0.34058487874465054,0.19930296701289021,B
Reche Fire,2019-10-10,33.975405,-117.207068,0.0,0.5086071987480437,0.2775551102204409,0.43795860256269853,0.3346456692913386,0.6330033263405609,0.26469523234761616,0.286376604850214,0.06400669880570387,D
Olivas Fire,2019-10-11,34.23955,-119.20187,0.0,0.4726134585289514,0.008016032064128256,0.08542328332055636,0.37598425196850394,0.6600660232208058,0.47362703681351837,0.028174037089871613,0.024076636394588194,C
Wendy Fire,2019-10-10,34.156389,-118.950833,0.0,0.5586854460093895,0.2925851703406813,0.34946884240499404,0.35236220472440943,0.5590759392936868,0.3128545564272782,0.11340941512125535,0.08007632653202897,B
Nustar Fire,2019-10-15,38.045866,-122.245186,0.0,0.0625978090766823,0.15831663326653306,0.6767057277406638,0.24803149606299213,0.6679868708944006,0.23802051901025947,0.02746077032810271,0.04955563358215949,B
Fairmont Fire,2019-10-15,32.762706,-117.097441,0.0,0.21596244131455397,0.13326653306613226,0.7285072828824884,0.19094488188976375,0.6996700097935746,0.34725407362703675,0.05028530670470756,0.07899235977378141,B
Horse Fire,2019-10-13,40.387772,-120.304341,0.0,0.1298904538341158,0.0,0.43543971087504113,0.2578740157480315,0.8792079227864968,0.2337960168980084,0.4646932952924394,0.025317023397778644,B
Mud Fire ,2019-10-18,36.319291,-120.460189,0.0,0.3082942097026603,0.10220440881763526,0.5283101522286717,0.3326771653543307,0.5584158581627537,0.46022933011466505,0.43402282453637664,0.4515469304516324,C
Real Fire,2019-10-17,34.484722,-120.190833,0.0,0.3787167449139279,0.2474949899799599,0.7110940751286827,0.33070866141732286,0.6112211526101784,0.5417018708509355,0.0934379457917261,0.14848214677324845,D
Briceburg Fire,2019-10-06,37.604638,-119.96606,0.0,0.02347417840375586,0.0,0.47322308618990255,0.33070866141732286,0.6396040117522895,0.46904043452021726,0.15049928673323823,0.210895423910598,F
Beaumont Fire,2019-10-21,34.033117,-117.21545,0.0,0.36932707355242556,0.006012024048096192,0.1928594896506407,0.3228346456692913,0.6376237683594901,0.23608931804465902,0.1679743223965763,0.07874073843845047,B
Walker Fire,2019-09-04,40.061389,-120.680556,0.0,0.23787167449139276,0.01603206412825651,0.42678786551308734,0.27165354330708663,0.6316831640786946,0.5301146650573325,0.4329529243937233,0.19899278891133795,F
Bautista Fire,2019-09-15,33.635,-116.801111,0.0,0.21596244131455397,0.002004008016032064,0.21750082137772425,0.39370078740157477,0.6712871506514635,0.4863005431502716,0.3423680456490728,0.17557219655636042,C
Kidder 2 Fire,2019-09-07,41.4929742,-123.2129356,0.0,0.36306729264475734,0.028056112224448895,0.41616471361296686,0.3110236220472441,0.6415842551450889,0.9488231744115873,0.4625534950071327,0.5776159957237704,C
Springs Fire,2019-09-06,37.826,-118.872,0.0,0.31142410015649447,0.08517034068136273,0.5153871427006901,0.37401574803149606,0.6574258245946759,0.5039227519613759,0.9703994293865906,0.04991671654864858,E
Lime Fire,2019-09-07,41.862237,-122.662258,0.0,0.36306729264475734,0.03006012024048096,0.4341255065162633,0.3543307086614173,0.502310283958266,0.5103198551599276,0.3437945791726106,0.23016152295870151,E
Lopez Fire,2019-09-21,35.214364,-120.455883,0.0,0.28951486697965567,0.0,0.4321541999780966,0.28346456692913385,0.645544616033085,0.5724803862401932,0.08309557774607704,0.07181967261222026,C
Ranch Fire,2019-10-01,35.189783,-120.1755,0.0,0.4663536776212831,0.0,0.5774832986529407,0.3661417322834646,0.6660066275016012,0.31478575739287873,0.19757489300998574,0.09480401981984427,B
Nelson Fire ,2019-10-24,39.551423,-121.800538,0.0,0.3082942097026603,0.04509018036072144,0.14237213886759392,0.5866141732283465,0.6759075926703928,0.1768255884127942,0.033880171184022825,0.04599571667076346,B
Grant Fire,2018-05-30,37.75375,-121.57918,0.0,0.46322378716744905,0.1713426853707415,0.6590734859270618,0.5590551181102362,0.41320134564393673,0.19975859987929992,0.05349500713266762,0.08997794990260786,D
Stoll Fire,2018-06-23,40.18395,-122.27574,0.0,0.5054773082942096,0.11422845691382766,0.12944912933961233,0.5157480314960631,0.34389440061599186,0.22993361496680745,0.06633380884450785,0.1012010802906902,C
Creek Fire,2018-06-21,35.05747,-120.39295,0.0,0.14553990610328638,0.37274549098196397,0.7896177855656556,0.44488188976377957,0.4184818687937991,0.4608328304164152,0.12161198288159772,0.09364670524907806,B
Horse Fire,2018-06-24,37.95766,-120.68902,0.0,0.21596244131455397,0.0,0.36085861351440157,0.5452755905511811,0.4706270821102907,0.4242607121303561,0.12125534950071326,0.07253436808074853,B
Klamathon Fire,2018-07-05,41.893332,-122.534655,0.0,0.44757433489827847,0.01002004008016032,0.2852918628846786,0.5413385826771654,0.3293729934282711,0.4650573325286662,0.2492867332382311,0.061750910418481686,F
Holiday Fire,2018-07-06,34.463889,-119.831389,0.0,0.34272300469483563,0.0971943887775551,0.5498850071186071,0.5551181102362205,0.39009907260048937,0.4021726010863005,0.053138373751783166,0.08275959587863864,C
West Fire,2018-07-06,32.833674,-116.7311,0.0,0.36306729264475734,0.04609218436873747,0.3626108859927719,0.31496062992125984,0.33663369702213153,0.3452021726010863,0.2560627674750357,0.04599571667076346,D
Spring 2 Fire,2018-07-09,39.06715,-122.59789,0.0,0.23787167449139276,0.0,0.32548461285729935,0.547244094488189,0.414521507905803,0.34423657211828607,0.15121255349500712,0.05004833319502061,B
Carder Fire,2018-07-21,38.91152,-122.86854,0.0,0.23787167449139276,0.1492985971943888,0.5249151243018291,0.5196850393700787,0.45808585536656793,0.5786360893180447,0.20114122681883023,0.05003125052261698,B
Marsh Fire,2018-07-25,37.89612,-121.85847,0.0,0.25508607198748035,0.04509018036072144,0.47727521629613406,0.5669291338582678,0.45082515177270754,0.4102595051297525,0.09236804564907275,0.15485021679335165,C
Steele Fire,2018-07-28,38.51943,-122.18353,0.0,0.4679186228482002,0.1943887775551102,0.5355382762019495,0.5118110236220473,0.35379542873358477,0.5149064574532287,0.09950071326676177,0.28819120728700814,C
Omega Fire,2018-08-01,38.82128,-121.03918,0.0,0.04225352112676055,0.06913827655310621,0.2897820611105027,0.5492125984251969,0.5148515107019888,0.5493059746529874,0.15977175463623394,0.17522481601516116,B
Wagner Fire,2018-08-04,37.69965,-120.0545,0.0,0.3161189358372456,0.14128256513026052,0.4663235133063192,0.4960629921259842,0.5168317540947881,0.6330718165359083,0.27246790299572043,0.47885588771994486,B
Holy Fire,2018-08-06,33.69888,-117.52055,0.0,0.28951486697965567,0.16332665330661322,0.4277735187821707,0.43700787401574803,0.34653466219092305,0.6345202172601087,0.348074179743224,0.5321418034568923,F
Delta Fire,2018-09-05,40.9425,-122.43,0.0,0.25508607198748035,0.0,0.323732340378929,0.4547244094488189,0.3372937781530646,0.6430899215449608,0.15834522111269614,0.4393057185419294,F
Meyers Fire,2018-09-20,38.7448,-120.65672,0.0,0.1298904538341158,0.011022044088176353,0.2049063629394371,0.3484251968503937,0.4607261169414991,0.5954133977066989,0.3912268188302425,0.024943616531514626,B
Mines Fire,2019-10-24,37.62782,-121.68598,0.0,0.21596244131455397,0.038076152304609215,0.16296134048844602,0.2992125984251968,0.6448845349021518,0.2610742305371152,0.16119828815977175,0.0765528784243836,B
Miller Fire,2019-10-25,33.259861,-117.027333,0.0,0.4162754303599373,0.004008016032064128,0.05322527653050051,0.3267716535433071,0.6640265100064046,0.2854556427278213,0.19507845934379459,0.049509418464968646,B
Cypress Complex,2019-10-27,37.99136,-121.64118,0.0,0.5774647887323942,0.07014028056112225,0.17446062862775163,0.23622047244094485,0.6851486026058539,0.3659625829812915,0.021398002853067047,0.04182588011853031,C
Forest Fire,2019-10-27,37.97911,-122.11092,0.0,0.6181533646322377,0.018036072144288578,0.23108093308509475,0.28346456692913385,0.6429042915093525,0.45793602896801444,0.06562054208273894,0.30568806054121184,B
Sky Fire ,2019-10-27,38.03545,-122.2241,0.0,0.7214397496087636,0.03507014028056112,0.20435877778994638,0.25,0.6237624423027025,0.34846107423053707,0.05777460770328103,0.13314562246560352,C
Sawday Fire ,2019-10-25,33.055124,-116.742508,0.0,0.4162754303599373,0.009018036072144289,0.052458657321213464,0.33070866141732286,0.6415842551450889,0.3950512975256487,0.3002853067047076,0.07466342678329531,B
Tick Fire,2019-10-24,34.472778,-118.368056,0.0,0.4241001564945226,0.0,0.10283649107436209,0.3188976377952756,0.5260726381326466,0.19649969824984911,0.24750356633380885,0.0,E
Copper Fire,2019-10-31,32.564583,-116.834583,0.0,0.4162754303599373,0.03206412825651302,0.1298871974592049,0.281496062992126,0.6673267897634675,0.3489438744719372,0.1694008559201141,0.25513619279888244,B
Caples Fire,2019-10-11,38.724,-120.145,0.0,0.03129890453834115,0.028056112224448895,0.37958602562698507,0.23031496062992124,0.5610561197376849,0.712009656004828,0.829172610556348,0.09645003056027379,E
Old Water Fire,2019-10-24,34.183624,-117.274276,0.0,0.5070422535211266,0.08717434869739478,0.0336217281787318,0.3188976377952756,0.514191492519857,0.35606517803258897,0.2268188302425107,0.18542516330103967,C
Sandalwood Fire,2019-10-10,33.9925,-117.059167,0.0,0.5070422535211266,0.20741482965931862,0.3607490964845034,0.2933070866141732,0.7108911372242324,0.1780325890162945,0.2813837375178317,0.03699423693504908,E
Sobrante Fire ,2019-11-01,33.849906,-117.461363,0.0,0.23787167449139276,0.0,0.07480013142043589,0.30314960629921256,0.6316831640786946,0.18346409173204584,0.17510699001426533,0.06399888124470086,B
Saddle Ridge Fire,2019-10-10,34.32988,-118.48161,0.0,0.4507042253521125,0.3016032064128257,0.3884569050487351,0.34251968503937,0.7095709749623662,0.40350030175015084,0.1940085592011412,0.1767644258849463,F
Palisades Fire,2019-10-21,34.055768,-118.554091,0.0,0.10641627543035992,0.013026052104208416,0.265031212353521,0.30905511811023617,0.5590759392936868,0.6488835244417622,0.05563480741797432,0.3043139683959122,B
Getty Fire ,2019-10-28,34.098191,-118.478717,0.0,0.5070422535211266,0.0,0.2583506735297339,0.027559055118110232,0.5260726381326466,0.3330114665057332,0.10592011412268187,0.17566283608807037,D
Hillside Fire,2019-10-31,34.183,-117.285,0.0,0.34272300469483563,0.03707414829659319,0.007337641003175993,0.30314960629921256,0.5082508882390615,0.3295111647555824,0.20042796005706134,0.12344241999503336,C
Eagle Fire,2019-11-05,39.100408,-122.496548,0.0,0.01251956181533645,0.017034068136272545,0.5751834410250796,0.25,0.7095709749623662,0.6043452021726011,0.3619828815977176,0.2603844504530714,B
Muir Fire,2019-10-24,37.896231,-122.636471,0.0,0.16431924882629104,0.1593186372745491,0.16569926623589976,0.2854330708661417,0.6224422800408362,0.6818346409173205,0.03495007132667618,0.0968827731878641,B
Elk Fire,2019-10-04,41.70611111,-123.4375,0.003921568627450981,0.1298904538341158,0.24248496993987975,0.8783265797831564,0.3129921259842519,0.6547855000709434,0.8133977066988534,0.1804564907275321,0.4464755027141373,B
Taboose Fire,2019-09-06,37.034,-118.345,0.0,0.3082942097026603,0.021042084168336674,0.4700470923228563,0.421259842519685,0.7300331123284851,0.17779118889559445,0.6818830242510698,0.12347175754232921,F
Grove Fire,2019-10-17,38.88913,-122.604425,0.0,0.39906103286384964,0.20741482965931862,0.6516263278939878,0.2736220472440945,0.6508251391829474,0.32637296318648157,0.17403708987161198,0.024975099766593345,B
South Fire,2019-09-05,40.109,-122.789,0.0,0.4679186228482002,0.008016032064128256,0.297338736173475,0.4192913385826772,0.6323432452096278,0.6555220277610139,0.35627674750356636,0.2970091005560802,F
Bear Fire ,2020-02-15,40.511092,-123.6378411,0.0,0.0704225352112676,0.5571142284569138,0.8737268645274341,0.17913385826771652,0.500330103514268,0.8570911285455642,0.3962196861626249,0.10969613432257955,B
Beegum Fire,2020-02-23,40.33583333,-122.84722222,0.0,0.05164319248826289,0.22044088176352705,0.7138320008761364,0.2952755905511811,0.41188124633087186,0.5940856970428485,0.19507845934379459,0.08176339721697984,B
Antelope Fire,2020-02-17,39.6923001,-120.3291855,0.0,0.32550860719874797,0.1503006012024048,0.41649326470266135,0.30905511811023617,0.4792079479660173,0.2348823174411587,0.5538516405135521,0.030677186163974097,C
Wood Fire,2020-02-23,40.62155,-120.49392,0.0,0.21596244131455397,0.013026052104208416,0.4762895630270508,0.2933070866141732,0.6963697300365117,0.18829209414604706,0.5734664764621968,0.050228058212509544,B
Maria Fire ,2019-10-31,34.302212,-118.997115,0.0,0.4538341158059467,0.028056112224448895,0.10951702989814917,0.281496062992126,0.5570957588496888,0.5208207604103802,0.09450784593437947,0.17542554826267132,F
Kincade Fire,2019-10-23,38.792458,-122.780053,0.0,0.3082942097026603,0.002004008016032064,0.4321541999780966,0.021653543307086614,0.5537954161438245,0.6222088111044055,0.27246790299572043,0.42061299144533204,F
Grizzly Fire,2020-03-02,39.774968,-122.384532,0.0,0.4162754303599373,0.02004008016032064,0.22560508159018733,0.13188976377952755,0.41716176948073413,0.6371756185878092,0.07738944365192582,0.09177583905069724,C
Mann Fire,2020-03-03,33.96957,-117.51793,0.0,0.5101721439749608,0.014028056112224447,0.14795750739239955,0.4744094488188976,0.5518152356998265,0.2697646348823174,0.0898716119828816,0.05751563433315021,C
South Main Fire,2020-03-06,33.65263,-117.40906,0.0,0.24726134585289508,0.07715430861723446,0.6234804512101634,0.3838582677165354,0.6191419373349719,0.5374773687386843,0.30634807417974325,0.06315000534844234,B
Baseball Fire,2020-02-25,39.75638899,-122.94111111,0.0,0.4162754303599373,0.0,0.35187821706275335,0.27165354330708663,0.4092409847559406,0.6696439348219674,0.43152639087018546,0.37352369580836736,C
Carter Fire ,2020-04-04,32.93432,-115.5865,0.0,0.4522691705790296,0.0,0.2902201292300953,0.41732283464566927,1.0,0.571997585998793,0.012482168330955777,0.05871133462726721,C
Red Fire ,2020-04-23,40.09554,-122.43905,0.0,0.381846635367762,0.00501002004008016,0.353082904391633,0.4330708661417323,0.36963699818317175,0.6675920337960168,0.07738944365192582,0.05016529290058176,B
Byron Fire,2020-04-27,37.82066,-121.595225,0.0,0.272300469483568,0.0,0.44956740773190246,0.16141732283464566,0.4198020310556653,0.35147857573928787,0.023537803138373753,0.01534261131623115,B
Bar Fire,2020-04-25,40.63442,-122.97693,0.0,0.028169014084507032,0.02004008016032064,0.48275106779104154,0.35039370078740156,0.3669967366082406,0.7991550995775498,0.21041369472182597,0.12186705129171982,B
Interstate 5 Fire,2020-05-03,36.075003,-120.106407,0.0,0.32550860719874797,0.12424849699398798,0.5020260650531159,0.5098425196850394,0.5082508882390615,0.21339770669885336,0.0884450784593438,0.07203161450068425,E
Gilman Fire,2020-05-18,33.861054,-117.024114,0.0,0.28951486697965567,0.7695390781563126,0.7245646698061551,0.3779527559055118,0.7643564498537889,0.4700060350030175,0.19115549215406563,0.01534261131623115,B
Acres Fire,2020-05-21,37.11715,-119.982359,0.0,0.1987480438184663,0.029058116232464928,0.5324717993648014,0.5295275590551182,0.42178221149966333,0.2780929390464695,0.06562054208273894,0.0765528784243836,C
Spanish Fire ,2020-05-22,38.697834,-122.403634,0.0,0.272300469483568,0.06412825651302605,0.5177965173584493,0.5964566929133859,0.3280528311664048,0.6315027157513579,0.08452211126961484,0.14841037667233486,B
Range Fire,2020-05-27,35.34237,-120.70524,0.0,0.0735524256651017,0.0,0.6123097141605521,0.48622047244094485,0.49834986012146865,0.40663850331925167,0.07988587731811697,0.04968137719708173,F
Harley Fire,2020-05-28,33.83167,-117.34934,0.0,0.272300469483568,0.0,0.6124192311904503,0.5393700787401575,0.8019801930337584,0.31454435727217867,0.1875891583452211,0.0,B
Creek Fire,2020-05-30,35.9994,-86.8616,0.0,0.3082942097026603,0.17735470941883766,0.6117621290110613,0.5393700787401575,0.7465347629090052,0.9066988533494267,0.09593437945791727,0.11336529987406706,B
Acres Fire,2020-06-01,37.11806,-119.93221,0.0,0.0876369327073552,0.1492985971943888,0.541780746906144,0.3346456692913386,0.4264026535185926,0.18515389257694628,0.0834522111269615,0.11588996976157938,C
Scorpion Fire,2020-05-31,34.01389,-119.74577,0.0,0.10485133020344284,0.5220440881763527,0.7924652283430076,0.3976377952755905,0.49967002238333486,0.33771876885938446,0.130527817403709,0.6016015034960511,E
Nash Fire,2020-06-01,39.1296,-123.48018,0.0,0.1987480438184663,0.09418837675350701,0.6115430949512651,0.5610236220472441,0.3471947433218562,0.8125528062764031,0.06134094151212554,0.123629244714745,B
Horn Fire ,2020-06-02,40.809323,-120.288882,0.0,0.21596244131455397,0.031062124248496994,0.45964297448253205,0.5787401574803149,0.6957096489055785,0.21593240796620397,0.5987874465049928,0.025418403201239954,B
Silver Fire,2020-06-04,37.329163,-121.726223,0.0,0.13771517996870108,0.15330661322645292,0.5163727959697734,0.5236220472440946,0.4554455937916368,0.7781532890766445,0.2478601997146933,0.06541666022434428,B
Karchner Fire,2020-06-05,38.98487,-121.340239,0.0,0.4303599374021908,0.003006012024048096,0.45383857189793014,0.7027559055118111,0.3016502154170932,0.33095956547978267,0.033880171184022825,0.030677186163974097,B
Lakeville Fire,2020-06-05,38.224849,-122.549816,0.0,0.5070422535211266,0.04609218436873747,0.7932318475522946,0.49999999999999994,0.3339934354472003,0.3793602896801448,0.068830242510699,0.15545159312584741,C
Colleen Fire,2020-06-04,37.229703,-121.851895,0.0,0.13145539906103285,0.16332665330661322,0.5415617128463478,0.5157480314960631,0.43036307735539003,0.6593844296922149,0.07988587731811697,0.04985694100021236,C
Willow Fire ,2020-06-06,37.994368,-122.002811,0.0,0.489827856025039,0.013026052104208416,0.48099879531267126,0.5137795275590552,0.34191422017199385,0.267833433916717,0.042796005706134094,0.07919345489496069,C
Bitterwater Fire,2020-06-07,36.2644,-121.0781,0.0,0.4178403755868544,0.05611222444889779,0.5279816011389773,0.37598425196850394,0.48448847111587967,0.23971031985515992,0.06811697574893011,0.024440076067787326,C
Gulch Fire,2020-06-06,38.216134,-122.536406,0.0,0.5211267605633801,0.08016032064128256,0.6993757529295808,0.5767716535433072,0.34389440061599186,0.3943270971635485,0.07275320970042796,0.155444588086321,C
Oak Fire,2020-06-08,33.78275,-116.89655,0.0,0.541471048513302,0.004008016032064128,0.24104698280582637,0.6062992125984252,0.6838284403439876,0.3694628847314423,0.21968616262482168,0.15319805297766242,B
Bradley Fire ,2020-06-08,35.94979,-120.81509,0.0,0.21596244131455397,0.0,0.4160551965830687,0.5846456692913387,0.49042907539667513,0.3024743512371756,0.10164051355206846,0.10858967728540203,C
Grand Fire,2020-06-08,33.638067,-117.37581,0.0,0.5070422535211266,0.01002004008016032,0.25090351549665973,0.6122047244094488,0.932673361313656,0.6067592033796017,0.29921540656205425,0.47673689481743825,B
Hunters Fire,2020-06-07,37.61955,-120.215454,0.0,0.36306729264475734,0.019038076152304607,0.4070748001314205,0.6043307086614175,0.486468714508679,0.45866022933011463,0.19757489300998574,0.21759591776588463,B
Brock Fire,2020-06-04,40.837885,-122.097933,0.0,0.23787167449139276,0.006012024048096192,0.36480122659073494,0.47834645669291337,0.5029703650891991,0.9888955944477972,0.23145506419400855,0.1264027118338152,B
Wildlife Fire,2020-06-03,38.232281,-122.042199,0.0,0.25508607198748035,0.0,0.37827182126820724,0.5492125984251969,0.3293729934282711,0.39662039831019913,0.0224679029957204,0.0643104595653026,D
McGary Fire ,2020-06-05,38.196893,-122.156313,0.003921568627450981,0.6150234741784035,0.0811623246492986,0.647464680757858,0.49999999999999994,0.312871342847751,0.44767652383826195,0.034236804564907276,0.0961915146252288,B
Cronan Fire ,2020-06-09,38.827755,-120.988571,0.0,0.25508607198748035,0.0,0.33227466871098466,0.517716535433071,0.46138619807243225,0.7229933614966807,0.11804564907275322,0.024961689217950445,B
Vineyard Fire ,2020-06-09,38.89695,-123.21318,0.0,0.1987480438184663,0.002004008016032064,0.402256050815902,0.5964566929133859,0.3359736158911984,0.851780325890163,0.12553495007132667,0.23162991492663482,C
Watt Fire,2020-06-11,38.733421,-121.378879,0.0,0.23787167449139276,0.3006012024048096,0.4109078961778557,0.5137795275590552,0.3940594334884854,0.25238382619191313,0.030670470756062766,0.024941143468573724,B
Border 7 Fire,2020-06-11,32.580882,-116.690712,0.0,0.07981220657276994,0.06212424849699399,0.5486803197897274,0.5669291338582678,0.7966996698838961,0.4795413397706699,0.40834522111269617,0.4942589599030906,B
Hopland Fire,2020-06-13,39.14783,-80.49163,0.0,0.07668231611893583,0.4488977955911823,0.6361844266783486,0.35629921259842523,0.6554455812018766,0.9417018708509354,0.1348074179743224,0.05005722754419407,B
Skyline Fire,2020-06-11,32.73044,-116.7862,0.0,0.08137715179968699,0.0,0.5032307523819955,0.49999999999999994,0.8118812841001527,0.46167773083886543,0.28316690442225395,0.29442635510438614,C
Cornetts Fire,2020-06-13,37.40827,-120.08522,0.0,0.3082942097026603,0.0531062124248497,0.47267550104041184,0.5885826771653544,0.4369637627671187,0.30995775497887745,0.15477888730385164,0.10695146044030143,C
Drum Fire,2020-06-14,34.63309,-120.28867,0.0,0.3583724569640062,0.18637274549098198,0.7543533019384516,0.5354330708661418,0.6046205301472511,0.31937235968617983,0.06811697574893011,0.04962039864354667,D
Grant Fire,2020-06-12,38.520981,-121.201927,0.0,0.32550860719874797,0.26753507014028055,0.5687219362610887,0.2696850393700787,0.33465351657813347,0.24091732045866024,0.0442225392296719,0.06624998777273505,F
Dawson Fire ,2020-06-13,33.776033,-117.461925,0.0,0.2801251956181533,0.018036072144288578,0.6061767604862558,0.531496062992126,0.8930693747408871,0.2471937235968618,0.15620542082738945,0.12842579564785098,B
Smoketree Fire,2020-06-02,33.782532,-116.524014,0.0,0.36306729264475734,0.0,0.2032636074909649,0.3917322834645669,0.9636964190818968,0.11961375980687988,0.09914407988587731,0.5779877045779195,C
Lime Fire,2020-06-10,34.46182,-118.77347,0.0,0.3082942097026603,0.006012024048096192,0.14992881393056623,0.5866141732283465,0.6250825416157674,0.6060350030175015,0.20114122681883023,0.2899418045297362,D
Riata Fire ,2020-06-16,35.40953,-120.56823,0.0,0.4147104851330202,0.002004008016032064,0.6083671010842188,0.5019685039370079,0.6277228031906986,0.44381412190706093,0.130527817403709,0.22873888462731456,B
Gyle Fire,2020-06-17,40.000132,-122.205628,0.0,0.4757433489827855,0.0,0.2130106231519001,0.5295275590551182,0.3089109190109536,0.6630054315027157,0.05278174037089872,0.01534261131623115,B
Nelson Fire ,2020-06-17,39.52408,-121.60037,0.0,0.43348982785602497,0.0,0.27817325594129894,0.9232283464566929,0.33861387746612953,0.38068799034399514,0.0449358059914408,0.0644195307128385,B
Liberty Fire,2020-06-17,38.23432,-121.20828,0.0,0.34272300469483563,0.0,0.309823677581864,0.6181102362204725,0.26204622884432427,0.2945081472540736,0.031027104136947217,0.11661382384597495,B
Nelson Fire,2020-06-18,38.89178,-121.33956,0.0,0.1815336463223787,0.0,0.37027707808564236,0.6830708661417324,0.34191422017199385,0.24586602293301144,0.03459343794579173,0.019711063024214402,C
Baker Fire,2020-06-17,35.27678,-118.6894,0.0,0.5852895148669794,0.0,0.37027707808564236,0.6003937007874016,0.6310232088453642,0.1612552806276403,0.19900142653352354,0.13546460609116584,C
Honcut Fire,2020-06-20,39.36894,-121.53976,0.0,0.10485133020344284,0.002004008016032064,0.41353630489541127,0.8700787401574804,0.2844884837056399,0.2998189499094749,0.033880171184022825,0.036528930339930585,B
East Fire,2020-06-20,41.5017,-120.54161,0.0,0.380281690140845,0.0,0.35801117073704963,0.5295275590551182,0.4264026535185926,0.28593844296922144,0.5014265335235378,0.02559028107563328,B
Stage Fire,2020-06-21,36.69845,-121.57407,0.0,0.21596244131455397,0.5581162324649299,0.750191654802322,0.4645669291338583,0.4224422926305965,0.5629450814725407,0.042796005706134094,0.06419178015409194,B
Teddy Fire,2020-06-18,39.37577,-121.45372,0.0,0.3082942097026603,0.0,0.270178512758734,0.9133858267716536,0.3656766372951757,0.30464695232347616,0.05920114122681883,0.10915915228924376,B
River Fire,2020-06-22,35.62906,-120.68326,0.0,0.4319248826291079,0.09619238476953908,0.6433030336217284,0.49212598425196846,0.4554455937916368,0.31563065781532884,0.09950071326676177,0.09889194947410139,B
Ridge Fire,2020-06-17,35.9497,-121.42113,0.0,0.1298904538341158,0.0,0.46292848537947656,0.6043307086614175,0.645544616033085,0.8869040434520217,0.3894436519258203,0.11419921512003071,B
India Fire,2020-06-09,33.37579,-117.47166,0.0,0.2644757433489827,0.05711422845691383,0.16821815792355715,0.5511811023622047,0.8719472821414378,0.4531080265540133,0.0638373751783167,0.023933358487315357,E
Hunter Fire,2020-06-21,35.90835,-121.08753,0.0,0.32550860719874797,0.2154308617234469,0.5529514839557552,0.5885826771653544,0.5095709875521264,0.34604707302353643,0.11483594864479316,0.030677186163974097,C
Sycamore Fire,2020-06-23,36.97511,-119.33439,0.0,0.11111111111111108,0.11523046092184368,0.369291424816559,0.5452755905511811,0.40858090362500754,0.4836451418225709,0.19579172610556347,0.0651790923551353,B
Diablo Fire,2020-06-25,37.46265,-121.18355,0.0,0.21596244131455397,0.009018036072144289,0.4225167013470595,0.5728346456692914,0.3762376835949004,0.20313820156910076,0.04850213980028531,0.10102544154625834,C
Indian Fire,2020-06-26,33.565093,-116.750925,0.0,0.4162754303599373,0.0,0.3759719636403461,0.4901574803149606,0.805280598688424,0.27688593844296916,0.43116975748930103,0.071441968453972,B
58 Fire,2020-06-24,33.27665,-115.96594,0.0,0.1330203442879499,0.08817635270541083,0.26711203592158583,0.44291338582677164,0.8033003552956247,0.0,0.012125534950071326,0.030677186163974097,B
Bend Fire,2020-06-25,35.30742,-119.88048,0.0,0.23787167449139276,0.5190380761523046,0.5950060234366445,0.5984251968503937,0.5260726381326466,0.18756789378394687,0.25,0.05936171862649476,C
Muck Fire ,2020-06-29,41.0336731,-121.2199939,0.0,0.28951486697965567,0.42084168336673344,0.45285291862884686,0.4881889763779527,0.4224422926305965,0.4424864212432106,0.5035663338088445,0.06134726079288843,B
R-2 Fire,2020-06-23,40.43203,-120.28147,0.0,0.1987480438184663,0.036072144288577156,0.2353520972511226,0.5374015748031497,0.4495049895108413,0.184067592033796,0.5131954350927247,0.0,D
R-3 Fire,2020-06-24,40.44793,-120.04635,0.0,0.14710485133020343,0.026052104208416832,0.3299748110831235,0.49999999999999994,0.4349835193743192,0.16077248038624017,0.5699001426533523,0.04311666120252547,C
Pass Fire,2020-06-28,37.06641,-121.21912,0.0,0.36306729264475734,0.5701402805611222,0.7283977658525902,0.5767716535433072,0.4528053322167056,0.259867229933615,0.1679743223965763,0.09940779806048756,E
Gage Fire,2020-06-28,35.69993,-120.96759,0.0,0.37715179968701085,0.46292585170340683,0.7277406636732013,0.5551181102362205,0.4772277675220193,0.6295715147857573,0.15121255349500712,0.186500925958941,B
